stat_id,height,lat,lon,date_start,date_end,locale
1690,45,52.3655,12.5519,19650407,20100930,Göttin
1692,243,51.5645,9.848,19471001,20010702,Göttingen-Esebeck
1695,21,52.9582,11.5471,19690101,20031231,Gollensdorf
1696,116,51.7,13.8833,19580815,19910630,Gollmitz
1698,663,48.3996,9.3906,19830914,20010610,Gomadingen
1699,53,52.0714,11.8227,19800901,20021231,Gommern
1700,104,51.5334,13.619,19840401,20051231,Gorden
1702,480,49.8586,7.0423,19980325,20041231,Gornhausen
1703,176,51.1931,11.8724,19580124,19600430,Goseck
1704,266,51.918,10.437,19620101,20060630,Goslar
1705,98,51.6693,12.4412,19891201,20021231,Gossa
1706,410,50.6357,11.4739,19270101,19821109,Goßwitz
1715,200,51.2259,10.542,19850901,20061231,Weinbergen-Grabe
1719,70,53.5699,12.6015,19690501,20051231,Grabowhöfe
1720,477,49.6481,11.245,19891201,19991231,Gräfenberg
1725,412,50.5255,11.7169,19050414,20061231,Gräfenwarth (Sperrmauer)
1728,411,49.7175,11.8999,19810101,20061231,Grafenwöhr
1732,555,48.118,11.1651,19910701,20051231,Grafrath-Unteralting
1733,760,47.4709,11.0181,19480601,20041231,Grainau
1737,39,53.416,14.332,19621101,20031231,Grambow
1738,60,53.2149,14.0106,18910101,20010902,Gramzow
1740,54,53.0057,13.165,19530501,20051231,Gransee
1741,65,53.5032,11.9382,19781024,20110903,Granzin
1748,645,50.4802,9.2703,19330401,19591015,Grebenhain-Herchenhain
1753,562,49.099,11.3392,19771017,20091231,Greding-Österberg
1755,197,50.573,8.2938,19930203,20041231,Greifenstein-Allendorf
1756,40,53.0833,13.9667,19730810,19910228,Greiffenberg
1760,450,49.5603,6.6829,19790701,20041231,Greimerath
1762,284,50.6532,12.2032,18970101,19530910,Greiz-Dölau
1763,270,50.6257,12.1768,19780101,19970317,Greiz-Dölau (Stausee)
1765,164,51.2333,10.95,19060101,19450731,Greußen
1767,52,53.4646,10.8397,19680701,20020827,Greven-Granzin
1768,55,51.0456,6.5685,19300901,19721023,Grevenbroich-Neurath
1771,13,54.087,13.211,19990701,20031231,Griebenow-Kreutzmannshagen
1772,70,51.8679,12.5001,19580301,19690415,Griebo
1773,450,48.4513,13.1951,19370101,19590124,"Griesbach, Bad im Rottal-Kemading"
1775,375,50.9538,13.5089,19390801,19551231,Tharandt-Grillenburg
1776,140,51.2362,12.7373,19450901,19620630,Grimma
1777,114,52.0592,12.319,19961014,20031130,Reuden
1780,570,50.4316,11.9443,19751001,,Burgstein-Grobau
1781,155,51.1251,12.0368,18910101,20021231,Gröben
1782,37,52.2833,13.1833,19520101,20010102,Gröben-Jütchendorf
1783,504,48.2,11.3667,19510504,19741031,Gröbenzell
1784,123,51.4693,12.1229,19991204,20061231,Wiedersdorf
1785,78,51.6833,11.8667,19050505,19941231,Gröbzig
1787,15,54.15,10.95,19560401,20061231,Grömitz
1788,676,47.8794,10.2552,19910301,20051231,Grönenbach-Thal
1789,91,51.9389,11.2214,19550201,19930615,Gröningen
1795,78,53.65,11.25,19590801,19910131,Groß Brütz
1796,58,52.9943,13.5246,19910501,20051231,Groß Dölln
1797,133,51.564,14.5787,19690418,19900630,Groß Düben
1798,35,52.961,8.6215,19780201,20011107,Groß Ippener
1800,45,53.8117,11.3142,19830118,20011231,Groß Krankow-Klein Krankow
1805,8,52.7042,14.3989,19810201,20030331,Groß Neuendorf
1806,65,53.5888,11.8563,19970501,20100330,Bülow-Runow
1807,73,52.6464,10.4343,19870811,19990731,Groß Oesingen
1808,100,51.928,11.1164,19300101,20021231,Groß Quenstedt
1811,45,52.5055,11.7518,19620601,20061231,Groß Schwarzlosen
1812,39,52.6878,11.8085,19841018,20061231,Groß Schwechten
1816,390,51.2606,9.7905,19930415,20021231,Großalmerode
1817,85,51.9792,11.2294,19790701,20011231,Großalsleben
1818,40,52.3667,13.3167,19910401,20051231,Großbeeren
1819,400,51.3687,10.7006,19220701,19951231,Sondershausen-Großberndten
1820,265,50.85,11.6667,19520101,20141231,Großbockedra
1821,138,51.339,13.0322,19870401,20031231,Dahlen-Großböhla
1822,224,49.0062,9.2867,19920401,20031231,Großbottwar
1823,668,50.581,11.0048,19050430,20061231,Großbreitenbach
1824,8,53.3696,7.6405,19470101,20061231,Großefehn-Strackholt
1825,18,53.6685,12.5201,19790619,20051231,Großen Luckow
1826,328,51.9489,9.2964,19360101,20031231,Großenberg
1829,38,52.9432,8.2105,19700717,20000430,Großenkneten-Sage
1833,1307,49.0851,13.2801,19460711,19821031,Grosser Falkenstein
1835,200,51.0667,10.8333,19020101,19910131,Großfahner
1836,151,51.2151,12.1799,19610825,20021231,Großgörschen
1837,143,51.172,12.1388,19601217,19961231,Großgrimma-Deumen
1838,326,49.4067,10.7959,19860610,19951231,Großhabersdorf
1839,283,51.1155,14.1082,19691030,20011231,Großharthau
1841,4,53.5928,7.3436,19300901,20060228,Großheide
1842,295,50.1791,10.9356,19670701,20051231,Großheirath-Buchenrod
1845,360,50.7833,11.3667,19760601,19901231,Großkochberg
1849,409,48.8167,11.5667,19380501,19540731,Großmehring-Theißing
1850,201,51.2167,11.3,19671210,19910930,Großmonra
1852,162,51.2573,12.5145,19690101,19971231,Großpösna-Oberholz
1855,310,50.9,14.6667,19020501,19901231,Großschönau
1856,320,50.9333,11.4833,19801101,19970630,Großschwabhausen
1857,195,51.4934,10.6918,19561001,20030930,Großwechsungen
1860,2,54.2359,11.0355,19790801,20010831,Grube
1861,697,50.4527,12.3538,19721101,19971231,Grünbach
1865,37,52.6833,12.9667,19050508,19901231,Grünefeld
1866,95,51.5068,13.7154,19901105,20051231,Grünewalde
1867,447,50.7677,13.1505,19730501,19990228,Grünhainichen
1868,35,52.4264,13.8382,19930101,20020704,Grünheide/Mark
1871,564,48.5912,9.6467,19741201,19970228,Gruibingen
1872,290,51.0182,13.5575,19800101,20021231,Grumbach
1875,492,48.9348,9.7364,19500101,20001029,"Gschwend, Kr. Ostalb"
1878,60,53.2021,11.9682,19520101,19971031,Gülitz
1879,549,50.6669,12.8548,19881216,19981231,Günsdorf
1881,140,51.2167,11.0833,19550101,20011231,Günstedt
1882,425,51.65,11,19570603,19910531,Güntersberge
1883,444,51.6651,10.9975,19931101,19980531,Güntersberge (Gut Bärenrode)
1884,475,51.6345,10.934,19931101,19980131,Güntersberge-Friedrichshöhe
1887,45,52.7178,11.3758,19440701,20010131,Güssefeld
1889,15,53.7773,12.2451,19720101,20031231,Güstrow-Kluess
1893,76,51.9,8.3667,19690101,19870930,Gütersloh (Wasserwerk)
1894,15,53.9431,13.4038,19910111,20051231,Gützkow
1895,250,51.0167,7.5833,19700914,20040630,Gummersbach
1897,315,51.0473,7.5017,19660901,19990630,Gummersbach-Wegescheid
1898,440,48.55,10.3667,19101201,19660707,Gundelfingen/Donau-Peterswörth
1903,290,49.6978,6.7182,19851001,20001231,Gusterath
1904,302,48.1222,8.008,19490901,20031231,Gutach im Breisgau-Bleibach
1905,500,49.4692,12.2852,19671014,20051231,Guteneck-Weidenthal
1906,550,48.1167,10,19510101,19790101,Gutenzell
1908,156,51.2,9.4833,19700615,19910831,Guxhagen-Breitenau
1911,56,51.5833,7.3167,19510101,19871231,Habinghorst (Pumpwerk)
1912,160,50.45,8.05,18920901,19701231,Hadamar
1916,68,52.35,10.1,19780101,19860331,Hämelerwald
1917,355,50.6746,12.6117,19360911,20051231,Wildenfels-Härtensdorf
1918,291,51.2976,7.4136,19320801,20030831,Hagen (Hasper Talsperre)
1919,3,53.3841,8.6323,19980401,20061231,Bramstedt-Hagen
1920,100,51.3945,7.5023,19780601,20010122,Hagen-Fley
1921,205,51.272,7.5345,19950601,20051231,Hagen-Rummenohl
1923,113,51.3529,7.4489,19671101,20040131,Hagen-Wehringhausen
1928,385,49.5336,11.8019,19591124,19971231,Hahnbach
1930,432,49.0343,12.7087,19840101,20050228,Haibach/Niederbayern-Recksberg
1935,340,50.8091,8.2033,19770714,20021231,Haiger-Dillbrecht
1939,363,48.2116,12.8823,19930701,20040630,Haiming
1940,340,51.0333,8.9833,19690513,20041231,Haina (Kloster)
1941,495,51.0667,8.9833,19760424,19991231,Haina (Kloster)-Löhlbach
1942,355,50.7,12.1,19881013,19990331,Hainsberg
1943,438,48.9293,10.6729,19990501,20051231,Megesheim
1944,528,48.5276,8.6526,19600601,20010331,Haiterbach
1946,36,52.7864,12.8541,19650401,20031231,Hakenberg
1947,128,52.2,11.2667,19530401,19901231,Hakenstedt
1951,610,48.15,10.35,19510501,19830531,Halden
1952,50,52.2897,11.4225,18900301,20031031,Haldensleben
1953,462,48.3124,11.7394,19940601,20051231,Hallbergmoos-Goldach
1955,92,51.45,12.0333,19690101,19901231,Halle-Bruckdorf
1956,97,51.5167,11.8833,19050329,19901231,Halle-Dölau
1958,81,51.4167,11.95,19050510,19920731,Halle-Planena
1959,95,51.4667,12.05,19710101,19911231,Halle-Reideburg
1961,76,51.5145,11.9552,19050506,20011231,Halle-Trotha
1962,417,51.1129,8.6276,19861007,20080630,Hallenberg
1965,40,51.7348,7.2048,19360501,20091231,Haltern
1967,406,51.1904,7.4325,18910701,19850630,Halver-Schwenke
1968,355,51.1851,7.4348,19850701,20011231,Halver-Schwenke (Bever)
1970,8,53.5898,10.0299,19510501,20051231,Hamburg (Stadtpark)
1971,44,53.577,9.903,19911101,19991231,Hamburg-Altona
1974,7,53.5167,9.9667,19510101,19761130,Hamburg-Ellerholzkanal
1977,32,53.4167,9.9833,19010101,19781231,Hamburg-Harburg
1979,3,53.4379,10.1968,19370701,19761130,Hamburg-Kirchwerder
1982,11,53.4667,9.8667,19510101,19750731,Hamburg-Neugraben
1983,25,53.6333,10.05,19510101,19971231,Hamburg-Ohlsdorf
1984,30,53.6667,10.0833,19510101,19931231,Hamburg-Poppenbüttel
1986,1,53.4699,10.1804,19780601,19880430,Hamburg-Reitbrook
1987,22,53.5482,9.9694,19461001,19550731,Hamburg-Sankt Pauli
1989,48,53.65,10.1833,19830901,20010630,Hamburg-Volksdorf
1990,21,53.5853,10.0791,19510801,19850916,Hamburg-Wandsbek
1991,25,53.7167,10.15,19710101,19830222,Hamburg-Wohldorf
1992,10,54.2333,9.5167,19310101,19840930,Hamdorf
1993,87,52.1005,9.3408,19260201,19680531,Hameln
1994,104,52.0611,11.0908,19650401,19971231,Hamersleben
1995,59,51.6865,7.8202,19840101,20101231,Hamm (Schleuse)
1996,96,51.6333,7.8667,19640812,20061231,Hamm-Rhynern
1998,21,51.7489,6.491,19850709,19960630,Hamminkeln-Mehrhoog
2001,102,50.1,8.95,19790117,19960229,Hanau-Großauheim
2002,63,53.2493,9.8332,19700706,20000630,Handeloh
2003,28,52.5667,7.6,19310101,19750315,Handrup
2004,46,54.1245,9.407,19700526,20060430,Hanerau-Hademarschen
2007,52,52.4,9.75,19510101,19811001,Hannover (Eilenriede)
2008,52,52.3667,9.7333,19870101,19910731,Hannover (Stadt)
2009,76,52.35,9.7,19870101,19951231,Hannover-Bornum
2010,53,52.4167,9.7833,19780101,19810930,Hannover-Bothfeld
2015,74,52.3283,9.8121,19640420,20051231,Hannover-Messegelände
2016,57,52.3833,9.8333,19870101,19950630,Hannover-Misburg
2017,55,52.35,9.7333,19310101,19841231,Hannover-Ricklingen
2018,50,52.4167,9.65,19870101,19910731,Hannover-Stöcken
2019,54,52.3667,9.7667,19870101,19910731,Hannover-Südstadt
2020,811,51.7284,10.4031,19680901,20061231,Hanskühnenburg
2021,85,53.0907,10.4006,19860501,20061231,"Hanstedt, Kreis Uelzen -Velgen"
2022,130,52.1886,11.0444,19640716,19951130,Harbke
2024,97,53.2602,13.5482,19060801,20051231,Hardenbeck
2025,285,50.5741,7.5939,19890401,20001231,Harschbach
2028,32,53.9,10.0667,19510101,20061231,Hartenholm
2029,410,49.6,11.4805,19760812,20040209,Hartenstein-Rupprechtstegen
2030,335,50.9946,13.5439,19880101,20070731,Hartha-Fördergersdorf
2031,737,48.2,9.1667,19650701,19811231,"Harthausen, Kreis Zollernalb"
2032,205,47.9358,7.6292,19550801,19620228,Hartheim am Rhein
2034,180,50.9588,11.9718,19470401,19920630,"Hartmannsdorf, Kreis Saale"
2036,37,52.3503,13.8301,19841201,20051231,"Hartmannsdorf, Kreis Oder-Spree"
2038,563,50.5624,12.5806,19370401,19390331,Hartmannsdorf bei Kirchberg
2041,250,51.6681,11.1667,19930401,20061231,Harzgerode (Forsthaus Scheerenstieg)
2045,375,51.627,11.0917,19760127,20041231,Harzgerode (Silberhütte)
2046,394,51.6393,11.1389,19671001,20011231,Harzgerode-Süd
2053,460,51.6906,10.849,19460101,19560430,Hasselfelde
2054,485,51.7076,10.8065,19620701,20011231,Hasselfelde (Wasserwerk)
2056,239,50.0381,10.5159,19850601,19991231,Haßfurt (Stadt)
2057,353,50.0597,10.4504,19311101,20020331,Haßfurt-Sailershausen
2058,51,52.3833,9.4,19510101,19960731,Haste
2061,88,50.0535,8.5018,19900801,20031231,Hattersheim-Okriftel
2062,100,51.4123,7.1717,19880101,19901231,Hattingen-Winz
2063,395,51,8.5333,19811117,19900630,Hatzfeld (Eder)
2065,400,50.7496,9.7066,19921022,20041231,Haunetal-Unterstoppel
2067,770,47.7705,11.8083,19710801,20051231,Hausham-Grub
2069,648,48.8629,13.067,19160101,19750531,Hausstein
2075,85,51.85,11.5333,19610131,19910301,Hecklingen
2078,14,54.197,9.0961,19370101,19481031,Weddingstedt
2081,561,49.3981,8.7251,19460714,19630216,Königstuhl
2082,465,49.3886,8.7359,19900301,20031231,Heidelberg (Kurhaus Kohlhof)
2084,92,51.6265,12.2007,19650216,20061231,Heideloh
2085,926,50.4667,10,19731001,19810430,Heidelstein/Rhön
2086,122,50.9563,13.8838,19690101,20020126,Heidenau-Großsedlitz
2088,494,48.6815,10.1513,19360101,19600430,Heidenheim/Brenz
2089,425,50.1333,7.95,19790815,19880630,Heidenrod-Dickschied
2090,210,50.1167,7.9333,19640301,19770531,Heidenrod-Geroldstein
2091,365,50.2167,8,19771202,20041231,Heidenrod-Laufenselden
2092,532,50.1671,8.0152,19520118,19590602,Heidenrod-Mappershain
2094,295,50.0278,9.3681,19650501,19940131,Heigenbrücken
2095,173,49.1348,9.222,19470701,19580128,Heilbronn
2097,740,47.8208,9.3133,19821001,20031231,Heiligenberg
2098,127,51.3104,6.9743,19840629,20061231,Heiligenhaus
2101,500,49.9083,11.1461,19780701,20051231,Heiligenstadt-Hohenpölz
2102,218,50.2,9.7333,19370715,19750401,Heiligkreuz
2105,274,50.6388,6.4426,19381201,20061231,Heimbach-Schwammenauel
2106,240,51.8167,10.9333,19911029,19911130,Heimburg
2107,639,47.631,9.8908,19920101,20040630,Heimenkirch
2108,437,50.7277,12.6378,19720901,19940731,Lichtenstein-Heinichsort
2111,231,47.876,7.6523,19890421,20021231,Heitersheim
2112,289,50.2816,10.7248,19650401,20011231,Heldburg
2114,129,51.3,11.2167,19810201,19901231,Heldrungen
2116,600,50.4557,6.4032,19840201,20061231,Hellenthal-Hollerath
2120,129,52.2308,10.9994,19470301,19530512,Helmstedt
2121,258,51.262,9.6816,19930801,19941231,Helsa
2122,2,53.974,9.0117,19691101,19730630,"Helse, Kr. Dithmarschen"
2124,582,49.0833,11.7167,19380201,19480815,Hemau-Eichlberg
2126,135,51.5,9.6167,19510101,20070831,Hemeln
2127,350,51.3368,7.7752,19710211,20010131,Hemer-Heppingsen
2128,5,53.6951,9.1486,19310101,20061231,Hemmoor
2129,98,49.5911,8.6443,19820401,20020630,Hemsbach
2130,42,53.0874,9.6057,19850701,20020131,Hemslingen
2131,327,48.7734,13.0545,19880401,20051231,Hengersberg
2133,415,50.4905,10.3546,19730101,20031231,Henneberg
2134,79,50.7667,7.25,19790417,20061231,Hennef
2136,11,54.2912,9.1581,19930331,20061231,Hennstedt
2137,40,53.7895,10.0121,19890727,20061231,Henstedt-Ulzburg
2138,101,49.65,8.6333,19510301,19911231,"Heppenheim, Kreis Bergstraße"
2141,197,48.2052,7.7952,19870101,19970731,Herbolzheim-Wagenstadt
2142,237,50.6963,8.2988,19990401,20041231,Herborn
2143,157,51.1201,10.8431,19890701,20021231,Herbsleben
2144,415,50.5667,9.35,19780701,20041231,Herbstein
2145,425,49.4,9.8333,19731201,19770101,Herbsthausen
2147,77,52.1264,8.6865,19280701,20071231,Herford
2148,228,50.9,10.0167,19820210,20041231,Heringen (Werra)
2149,164,51.4506,10.8737,19680101,20061231,Heringen/Helme
2150,10,53.9548,14.1667,19900801,20051231,"Heringsdorf, Seebad"
2151,218,51.0081,10.1669,19381101,19660321,Herleshausen
2153,55,52.8388,10.1019,19790301,20001031,Hermannsburg
2155,480,49.6545,6.9329,19950701,20101231,Hermeskeil
2156,63,51.5333,7.2167,19831010,20020331,Herne (Gräffstraße )
2157,61,51.5667,7.25,19810301,19941231,Herne (Schleuse-Ost)
2160,375,50.8335,10.7101,19490101,19531231,Herrenhof
2162,452,49.2068,10.4174,19841001,20051231,Herrieden-Elbersroth
2163,315,51.5448,10.8748,19660101,20131231,Herrmannsacker
2167,302,49.7775,7.3353,19470901,19700930,Niederwörresbach
2169,410,51.1626,7.773,19870414,19991031,Herscheid
2172,32,52.7493,7.6494,19800101,20061231,Herßum
2173,60,51.589,7.1548,19760101,20071231,Herten
2176,245,51.6276,10.3865,19971222,20061231,Herzberg-Scharzfeld
2179,163,50.8544,6.078,19310101,20121130,Herzogenrath
2180,60,53.0716,12.4748,19970801,20000131,Herzsprung
2182,384,51.2,9.7333,19310101,19910731,Hessisch Lichtenau
2185,97,52.0228,10.7762,19910501,20021231,Hessen
2188,62,52.1675,9.2506,19850701,20040430,Hessisch Oldendorf
2189,192,51.8933,11.2892,19921217,20021231,Heteborn
2190,225,51.6167,9.7833,19310101,19991231,Hettensen
2191,435,48.5112,11.5028,19810701,20101231,Hettenshausen
2195,302,50.966,12.1338,19460101,20071231,Heuckewalde-Giebelroth
2196,177,51.9047,10.8498,19960701,20061031,Heudeber
2197,128,50.0667,8.7833,19800601,20000430,Heusenstamm
2198,394,51.3351,10.2294,19840101,20000831,Heuthen
2199,350,51.1643,10.3199,18940101,19490930,Heyerode
2200,90,52.1658,8.6343,18971201,20061231,Hiddenhausen-Eilshausen
2202,370,50.4338,10.7129,19940801,19941031,Hildburghausen
2203,47,51.167,6.9424,18920101,19841024,Hilden
2204,440,50.5777,9.998,19710501,20041231,Hilders
2205,575,50.5333,9.9333,19720217,20021231,Hilders-Dietges
2206,91,52.1378,9.9271,19310101,19670228,Hildesheim
2208,94,52.15,9.9667,19510101,19680101,Hildesheim (Wasserwerk)
2209,483,48.624,8.9662,19341001,20011231,Hildrizhausen
2210,595,48.2167,12.2,19510801,19770731,Hilgen
2212,503,48.4312,11.3414,19940201,20051231,Hilgertshausen-Tandern
2214,267,50.3977,7.6973,19660801,19991231,Hillscheid
2215,363,49.1896,11.1584,19981201,20051231,Hilpoltstein
2216,503,49.3861,12.5765,19560801,19870531,Hiltersried
2217,930,47.455,10.4391,19320401,19890331,Hindelang (Oberes Ostrachtal)
2219,850,47.5,10.3833,18860101,19330331,"Hindelang-Oberdorf, Bad"
2220,1140,47.5144,10.4074,19721201,19950531,Hindelang-Oberjoch
2223,300,50.3674,10.5687,19600101,20011231,Hindfeld
2226,668,50.4707,10.9106,19600101,20031231,Eisfeld-Waffenrod-Hinterrod
2227,804,47.6,12.85,18990101,19640531,Hintersee
2231,410,49.5433,11.9599,19750817,20051231,Hirschau
2232,528,50.5849,10.7465,19780101,20021130,Hirschbach (Talsperre Erletor)
2234,105,51.3884,13.6175,19710920,20051231,Hirschfeld
2238,458,48.8667,11.3333,19710406,19790531,Hitzhofen-Hofstetten
2239,275,49.7272,8.2038,19330101,20091231,Hochborn
2240,108,49.417,8.276,19920901,20041231,Hochdorf-Assenheim
2241,567,48.0167,9.7833,19811101,20031231,Hochdorf-Unteressendorf
2242,115,50.0083,8.3783,19780405,20010930,Hochheim/Main
2243,1569,47.75,12.25,19370401,19750630,Hochrieshütte
2245,340,49.7813,8.9388,19310101,20051231,Höchst/Odenwald -Hummetroth
2246,515,50.2377,7.0104,19660401,19961231,Höchstberg
2247,420,49.457,6.9385,19370501,19950630,Höchsten
2248,212,51.0363,13.0137,19050413,20061231,Höfchen-Kriebstein Talsperre
2250,403,49.1279,12.8645,19410101,20060731,Höllenstein (Kraftwerk)
2251,365,49.5983,9.4278,19491215,20031231,Höpfingen
2253,5,54.75,8.3,19490101,19820531,Hörnum/Sylt
2256,107,52.1189,11.025,19921101,19960229,Hötensleben
2257,106,51.8489,8.6257,19961001,20010630,Hövelhof-Riege
2259,92,51.8311,9.4272,19950101,20001231,Höxter-Stahle
2260,474,50.323,11.9077,18810101,19481231,Hof (Stadt)
2263,150,51.5048,9.3931,18970801,19950731,Hofgeismar
2265,242,51.4879,9.4742,19911201,19940228,Hofgeismar-Hombressen
2267,150,50.0616,8.3702,19361001,20041231,Hofheim/Taunus -Wallau
2271,54,52.6783,13.2894,19860701,20051231,Hohen Neuendorf
2275,275,51.2204,10.6379,19750601,20021231,Hohenbergen
2277,565,48.0513,11.6817,19771026,20051231,Hohenbrunn
2279,202,51.9667,9.7667,19310101,19850901,Hohenbüchen
2280,490,49.3164,11.8328,19871001,20051231,Hohenburg-Mendorferbuch
2281,75,51.8537,11.6607,19990401,20011231,Hohenerxleben
2282,393,49.2023,11.8503,19361208,19590930,Hohenfels
2283,74,53.0977,10.7843,19721101,20040229,Hohenfier
2285,472,48.4333,11.5333,19320518,19711231,Hohenkammer
2286,115,51.35,7.5833,19581201,19750331,Hohenlimburg
2291,52,52.3136,12.0143,19920201,20011231,Hohenseeden
2295,270,50.6063,11.4811,19950101,20030228,Hohenwarte
2298,77,54.0833,9.6667,19310101,19850430,Hohenwestedt (A)
2300,20,53.4507,13.1358,19831201,20051231,Hohenzieritz-Prillwitz
2301,660,51.2081,9.8413,19881004,19921231,Hoher Meißner
2302,317,50.9632,11.4847,19460901,19921231,Hohlstedt-Kötschau
2304,415,50.7327,12.6865,19000501,19921231,Hohndorf
2305,55,52.5936,10.3609,19080701,20071231,Hohne
2307,9,54.3333,10.6667,19610101,19781231,Hohwacht (A)
2308,60,53.6667,10.3167,19610101,19771231,Hoisdorf
2309,55,52.0478,13.2805,19700325,20051231,Holbeck
2310,423,49.94,11.2978,19880101,20011231,Hollfeld
2311,306,50.3624,10.3552,19580419,20051231,Hollstadt-Wargolshausen
2312,51,53.556,11.3622,19850624,20051231,Holthusen
2314,78,51.7833,13.1333,19050509,20061231,Holzdorf
2318,397,50.2182,7.9133,19980801,20000131,Holzhausen a.d. Haide
2321,755,47.8333,11.65,19830101,19891231,Holzkirchen/Oberbayern -Leithen
2322,204,49.782,9.6783,19871109,20051231,Holzkirchen/Unterfranken
2325,252,51.0333,9.4,19461001,19930331,Homberg (Efze)
2326,430,50.95,9.4667,19360401,19761110,Homberg (Efze)-Hülsa
2327,266,50.7316,9.0009,19500301,19501231,Homberg/Ohm
2330,424,50.2707,8.5665,19300501,20041231,"Homburg, Bad-Saalburg"
2333,278,50.6505,7.2895,19900625,19911231,"Honnef, Bad (Servatiushof)"
2334,2,53.3949,10.1687,19700804,20030402,Hoopte
2336,64,53.0421,12.0854,19711215,20051231,Hoppenrade-Garz
2339,389,48.4426,8.6829,19880114,19980228,Horb
2341,600,47.9366,7.8591,19760101,20060531,Horben
2342,544,47.7667,9.45,19790601,20021231,Horgenzell-Happenweiler
2343,395,51.5306,11.1803,19590501,20060731,Horla
2345,210,51.8769,8.9498,19870401,20040131,"Horn-Meinberg, Bad"
2347,34,52.6708,9.8394,19691101,20010131,Hornbostel
2348,92,52.0494,11.1705,19990501,20021231,Hornhausen
2349,1140,48.614,8.2035,19521007,19740919,Hornisgrinde
2350,11,53.8181,9.6132,19920227,20020131,"Horst, Kreis Steinburg"
2351,376,50.5,9.4833,19570601,20041231,Hosenfeld
2354,135,51.4333,14.25,19410101,19620217,Hoyerswerda (Ph)
2357,258,51.149,7.3364,19310101,20020831,Hückeswagen
2360,438,48.6018,11.6769,19260701,19780430,Hüll
2361,112,52.2508,9.36,19720105,20051231,Hülsede
2363,315,50.6699,9.7769,19941101,20041231,Hünfeld
2364,310,50.6596,9.6603,19480401,20010331,Hünfeld-Michelsrombach
2366,452,51.3265,10.4393,19460101,20061231,Hüpstedt
2368,513,48.2772,9.9396,19850901,20031231,Hüttisheim
2369,490,48.8134,10.6948,19920301,20051231,Huisheim
2370,290,50.7667,11.6167,19110101,19460331,Hummelshain
2371,360,49.7167,7.55,19661201,19870131,Hundsbach
2373,165,50.5,8.9333,19781001,19951231,Hungen-Villingen
2374,13,54.4833,9.0667,18910101,19451231,Husum
2378,200,51.9667,10.9167,19540601,19901231,Huy-Neinstedt
2379,68,52.2667,7.7167,19931109,20021231,Ibbenbüren
2381,497,48.3623,10.2527,19931201,20051231,Ichenhausen-Autenried
2382,138,51.3833,11.2,19050412,19901231,Ichstedt
2384,264,49.707,7.315,19421101,20041231,Idar-Oberstein (Hauptstr.)
2389,265,51.5833,10.7833,19351101,19901231,Ilfeld
2391,512,48.2258,10.1091,19680529,20051231,Illertissen
2392,307,49.3703,7.0467,19790101,20041231,Illingen
2393,498,50.6805,10.9073,19840518,20021231,Ilmenau
2395,79,52.2589,10.1899,19870324,20000331,Ilsede-Groß Bülten
2397,565,51.8306,10.6673,19560101,19990430,Ilsenburg (Plessenburg)
2398,260,51.8567,10.6718,19930428,20000630,Ilsenburg/Harz
2400,355,51.4537,9.5064,19310101,20021231,Immenhausen-Ahlberg
2401,303,51.4251,9.5395,19940501,20010331,Immenhausen-Holzhausen
2402,404,47.6641,9.3606,19870501,19910430,Immenstaad
2403,731,47.5566,10.223,19430301,20051231,Immenstadt
2406,209,49.2947,9.6656,19800701,19840716,Ingelfingen
2408,890,47.8027,10.7645,19861001,20051231,Ingenried/Oberbayern-Krottenhill
2413,262,49.6008,10.2235,19900201,20051231,Ippesheim
2414,297,49.6,10.2,19820601,19870228,Ippesheim-Herrnberchtheim
2417,623,48.1638,12.0293,19581113,19750430,Mittbach
2418,220,51.3833,7.7,19681001,19850630,Iserlohn
2420,135,51.4434,7.6317,19921203,20061231,Iserlohn-Rheinen
2421,222,51.3629,7.6614,19850613,20040630,Iserlohn-Roden
2422,230,51.3768,7.7644,19370201,19780630,Iserlohn-Westig
2424,769,47.6724,10.1091,19790201,20041130,Isny-Bolsternang
2425,352,50.9574,11.2192,19630501,20021231,Isseroda
2426,325,50.9588,11.5228,19500101,20061231,Jena-Isserstedt
2430,5,53.9333,9.5,18910501,20061231,Itzehoe (Gaswerk)
2433,765,47.6,11.4333,19840701,20011031,Jachenau
2434,803,47.5841,11.3936,19501101,20021231,Jachenau-Niedernach
2435,198,49.45,8.05,19580702,19770531,Jägerthal
2440,518,48.2,10.1167,19310101,19610531,Jedesheim
2441,170,50.9335,11.6103,19850701,20011231,Jena (Falkenstieg)
2442,137,50.9569,11.6292,19850401,20061231,Jena (Kläranlage)
2443,156,50.9046,11.5769,19050503,20011231,Jena (Ringwiese)
2445,105,54.1015,11.7657,19561101,20031231,Jennewitz-Diedrichshagen
2447,30,52.5061,12.0343,19960601,19970731,Jerichow
2448,41,52.2453,11.5802,19851101,20011231,Jersleben
2450,127,51.419,12.5465,19650101,20011231,Jesewitz
2451,77,51.7893,12.9564,19540101,19690713,Jessen/Elster
2460,335,50.025,9.1339,19900501,20051231,Johannesberg-Oberafferbach
2461,472,49.3333,7.8167,19461101,19850131,Johanniskreuz
2464,1,53.5327,9.6769,19471101,19770628,Jork
2468,260,50.9344,12.6181,19470601,19790930,Jückelberg-Flemmingen
2469,208,51.3062,11.6999,19840701,20011231,Jüdendorf
2470,245,51.4351,9.8174,19890529,20061231,Jühnde-Barlissen
